1.0,1019.0
2.0,1734.0
3.0,641.0
4.0,478.0
5.0,241.0
6.0,232.0
7.0,126.0
8.0,105.0
9.0,101.0
10.0,88.0
11.0,69.0
12.0,58.0
13.0,49.0
14.0,41.0
15.0,31.0
16.0,32.0
17.0,24.0
18.0,18.0
19.0,28.0
20.0,21.0
21.0,21.0
22.0,20.0
23.0,16.0
24.0,23.0
25.0,23.0
26.0,17.0
27.0,20.0
28.0,14.0
29.0,11.0
30.0,19.0
31.0,8.0
32.0,15.0
33.0,10.0
34.0,10.0
35.0,13.0
36.0,15.0
37.0,8.0
38.0,12.0
39.0,12.0
40.0,15.0
41.0,8.0
42.0,10.0
43.0,12.0
44.0,6.0
45.0,9.0
46.0,12.0
47.0,3.0
48.0,9.0
49.0,14.0
50.0,11.0
51.0,9.0
52.0,7.0
53.0,5.0
54.0,8.0
55.0,14.0
56.0,10.0
57.0,9.0
58.0,4.0
59.0,13.0
60.0,12.0
61.0,11.0
62.0,4.0
63.0,7.0
64.0,5.0
65.0,4.0
66.0,7.0
67.0,7.0
68.0,10.0
69.0,5.0
70.0,11.0
71.0,4.0
72.0,7.0
73.0,4.0
74.0,5.0
75.0,7.0
76.0,4.0
77.0,3.0
78.0,11.0
79.0,11.0
80.0,5.0
81.0,7.0
82.0,7.0
83.0,8.0
84.0,7.0
85.0,9.0
86.0,9.0
88.0,7.0
89.0,4.0
90.0,6.0
91.0,3.0
92.0,4.0
93.0,4.0
94.0,4.0
95.0,2.0
96.0,2.0
97.0,4.0
98.0,7.0
99.0,7.0
100.0,4.0
101.0,4.0
102.0,3.0
103.0,7.0
104.0,8.0
105.0,4.0
106.0,4.0
107.0,3.0
108.0,3.0
110.0,2.0
111.0,5.0
112.0,3.0
113.0,6.0
114.0,1.0
115.0,6.0
116.0,2.0
118.0,8.0
119.0,4.0
120.0,3.0
121.0,5.0
122.0,1.0
123.0,5.0
124.0,1.0
125.0,2.0
126.0,2.0
127.0,6.0
128.0,4.0
129.0,4.0
130.0,5.0
131.0,2.0
132.0,3.0
133.0,3.0
134.0,2.0
135.0,3.0
136.0,3.0
137.0,4.0
138.0,2.0
139.0,6.0
140.0,3.0
141.0,2.0
142.0,1.0
143.0,2.0
144.0,1.0
145.0,4.0
146.0,2.0
148.0,1.0
149.0,2.0
151.0,4.0
152.0,1.0
153.0,1.0
154.0,2.0
155.0,1.0
156.0,1.0
157.0,6.0
158.0,2.0
159.0,3.0
160.0,2.0
161.0,2.0
162.0,1.0
163.0,1.0
164.0,3.0
166.0,1.0
167.0,2.0
169.0,2.0
170.0,1.0
171.0,2.0
172.0,2.0
173.0,1.0
175.0,4.0
176.0,1.0
179.0,1.0
180.0,1.0
181.0,1.0
182.0,1.0
183.0,1.0
184.0,2.0
188.0,1.0
189.0,1.0
191.0,1.0
192.0,1.0
193.0,1.0
198.0,2.0
202.0,1.0
203.0,1.0
204.0,1.0
207.0,1.0
211.0,1.0
212.0,1.0
213.0,2.0
222.0,1.0
226.0,1.0
230.0,1.0
231.0,1.0
237.0,1.0
295.0,1.0
