1.0,2511.0
2.0,4421.0
3.0,628.0
4.0,818.0
5.0,293.0
6.0,329.0
7.0,181.0
8.0,160.0
9.0,125.0
10.0,110.0
11.0,61.0
12.0,75.0
13.0,49.0
14.0,51.0
15.0,43.0
16.0,38.0
17.0,26.0
18.0,36.0
19.0,30.0
20.0,31.0
21.0,34.0
22.0,15.0
23.0,16.0
24.0,18.0
25.0,14.0
26.0,16.0
27.0,14.0
28.0,16.0
29.0,10.0
30.0,12.0
31.0,10.0
32.0,12.0
33.0,12.0
34.0,12.0
35.0,5.0
36.0,8.0
37.0,10.0
38.0,10.0
39.0,12.0
40.0,12.0
41.0,9.0
42.0,13.0
43.0,8.0
44.0,7.0
45.0,6.0
46.0,5.0
47.0,8.0
48.0,9.0
49.0,8.0
50.0,9.0
51.0,4.0
52.0,8.0
53.0,3.0
54.0,12.0
55.0,4.0
56.0,7.0
57.0,6.0
58.0,10.0
59.0,7.0
60.0,5.0
61.0,5.0
62.0,3.0
63.0,5.0
64.0,4.0
65.0,5.0
66.0,3.0
67.0,1.0
68.0,7.0
69.0,4.0
70.0,5.0
71.0,3.0
72.0,3.0
73.0,5.0
74.0,1.0
75.0,6.0
77.0,7.0
78.0,3.0
79.0,3.0
80.0,4.0
81.0,3.0
82.0,8.0
83.0,5.0
84.0,5.0
85.0,3.0
86.0,2.0
87.0,7.0
88.0,5.0
89.0,3.0
90.0,2.0
91.0,1.0
92.0,3.0
93.0,1.0
94.0,3.0
95.0,3.0
96.0,4.0
97.0,3.0
98.0,4.0
99.0,5.0
100.0,4.0
101.0,1.0
102.0,3.0
103.0,2.0
104.0,4.0
105.0,3.0
106.0,6.0
107.0,1.0
108.0,2.0
109.0,5.0
110.0,5.0
111.0,8.0
112.0,5.0
113.0,4.0
114.0,2.0
115.0,6.0
116.0,3.0
117.0,1.0
119.0,5.0
121.0,4.0
122.0,6.0
123.0,1.0
125.0,2.0
126.0,2.0
127.0,1.0
128.0,2.0
129.0,3.0
130.0,6.0
131.0,1.0
132.0,4.0
133.0,2.0
134.0,4.0
135.0,1.0
136.0,2.0
137.0,1.0
138.0,3.0
139.0,2.0
140.0,2.0
141.0,3.0
142.0,1.0
143.0,1.0
144.0,2.0
145.0,2.0
146.0,3.0
147.0,1.0
148.0,4.0
149.0,1.0
150.0,5.0
153.0,1.0
155.0,1.0
156.0,3.0
157.0,3.0
158.0,2.0
159.0,3.0
160.0,1.0
162.0,1.0
163.0,7.0
165.0,1.0
166.0,3.0
167.0,1.0
168.0,1.0
170.0,1.0
171.0,1.0
172.0,1.0
173.0,3.0
177.0,2.0
178.0,2.0
180.0,1.0
181.0,2.0
182.0,2.0
184.0,1.0
186.0,2.0
187.0,3.0
190.0,2.0
192.0,1.0
193.0,2.0
199.0,2.0
201.0,3.0
203.0,1.0
204.0,1.0
206.0,3.0
207.0,2.0
213.0,1.0
218.0,2.0
220.0,4.0
222.0,1.0
223.0,1.0
224.0,1.0
226.0,2.0
227.0,1.0
229.0,1.0
230.0,1.0
231.0,1.0
235.0,1.0
236.0,1.0
245.0,2.0
259.0,1.0
276.0,1.0
284.0,1.0
342.0,1.0
